716730,48.81
718390,48.81
720050,48.88
721710,48.94
723370,48.94
725030,48.94
726690,49.00
728350,49.00
730010,49.00
731670,49.00
733330,49.06
734990,49.06
736650,49.06
738310,49.06
739970,49.06
741630,49.13
743290,49.13
744950,49.13
746610,49.13
748270,49.19
749930,49.19
751590,49.19
753250,49.25
754910,49.25
756570,49.25
758230,49.31
759890,49.38
761550,49.38
763210,49.44
764870,49.50
766530,49.56
768190,49.63
769850,49.69
771510,49.75
773170,49.81
774830,49.81
776490,49.81
778150,49.88
779810,49.88
781470,49.88
783130,49.94
784790,49.94
786450,49.94
788110,50.00
789770,50.00
791430,50.06
793090,50.06
794750,50.13
796410,50.13
798070,50.19
799730,50.19
801390,50.25
803050,50.25
804710,50.31
806370,50.31
808030,50.38
809690,50.38
811350,50.44
813010,50.44
814670,50.50
816330,50.50
817990,50.50
819650,50.50
821310,50.56
822970,50.56
824630,50.56
826290,50.56
827950,50.56
829610,50.56
831270,50.63
832930,50.63
834590,50.63
836250,50.63
837910,50.69
839570,50.69
841230,50.69
842890,50.69
844550,50.75
846210,50.75
847870,50.75
849530,50.75
851190,50.75
852850,50.75
854510,50.75
856170,50.81
857830,50.81
859490,50.81
861150,50.81
862810,50.88
864470,50.88
866130,50.88
867790,50.88
869450,50.88
871110,50.88
872770,50.88
874430,50.88
876090,50.88
877750,50.88
879410,50.88
881070,50.88
882730,50.88
884390,50.88
886050,50.88
887710,50.88
889370,50.88
891030,50.88
892690,50.94
894350,50.94
896010,50.94
897670,50.94
899330,50.94
900990,50.94
902650,50.94
904310,50.94
905970,50.94
907630,50.94
909290,51.00
910950,51.00
912610,51.00
914270,51.00
915930,51.00
917590,51.06
919250,51.06
920910,51.06
922570,51.06
924230,51.13
925890,51.13
927550,51.13
929210,51.13
930870,51.13
932530,51.13
934190,51.19
935850,51.19
937510,51.19
939170,51.19
940830,51.13
942490,51.19
944150,51.19
945810,51.13
947470,51.13
949130,51.13
950790,51.13
952450,51.13
954110,51.13
955770,51.13
957430,51.19
959090,51.19
960750,51.19
962410,51.19
964070,51.19
965730,51.25
967390,51.25
969050,51.25
970710,51.25
972370,51.25
974030,51.25
975690,51.31
977350,51.31
979010,51.31
980670,51.31
982330,51.31
983990,51.31
985650,51.31
987310,51.31
988970,51.38
990630,51.31
992290,51.31
993950,51.38
995610,51.38
997270,51.38
998930,51.38
1000590,51.38
1002250,51.38
1003910,51.38
1005570,51.44
1007230,51.44
1008890,51.44
1010550,51.44
1012210,51.44
1013870,51.44
1015530,51.44
1017190,51.44
1018850,51.44
1020510,51.44
1022170,51.44
1023830,51.44
1025490,51.50
1027150,51.50
1028810,51.50
1030470,51.50
1032130,51.56
1033790,51.56
1035450,51.56
1037110,51.63
1038770,51.63
1040430,51.63
1042090,51.63
1043750,51.63
1045410,51.63
1047070,51.63
1048730,51.69
1050390,51.69
1052050,51.69
1053710,51.69
1055370,51.69
1057030,51.69
1058690,51.69
1060350,51.69
1062010,51.69
1063670,51.69
1065330,51.69
1066990,51.69
1068650,51.69
1070310,51.69
1071970,51.69
1073630,51.69
1075290,51.69
1076950,51.75
1078610,51.75
1080270,51.75
1081930,51.75
1083590,51.75
1085250,51.81
1086910,51.81
1088570,51.81
1090230,51.81
1091890,51.81
1093550,51.88
1095210,51.88
1096870,51.88
1098530,51.94
1100190,51.94
1101850,51.94
1103510,51.94
1105170,51.94
1106830,51.94
1108490,51.94
1110150,51.94
1111810,51.94
1113470,51.94
1115130,52.00
1116790,52.00
1118450,51.94
1120110,52.00
1121770,52.00
1123430,52.00
1125090,52.00
1126750,52.00
1128410,52.00
1130070,52.06
1131730,52.06
1133390,52.06
1135050,52.06
1136710,52.06
1138370,52.06
1140030,52.06
1141690,52.13
1143350,52.13
1145010,52.13
1146670,52.13
1148330,52.13
1149990,52.19
1151650,52.19
1153310,52.19
1154970,52.19
1156630,52.25
1158290,52.25
1159950,52.25
1161610,52.25
1163270,52.25
1164930,52.31
1166590,52.31
1168250,52.31
1169910,52.31
1171570,52.31
1173230,52.31
1174890,52.31
1176550,52.31
1178210,52.38
1179870,52.38
1181530,52.38
1183190,52.38
1184850,52.44
1186510,52.44
1188170,52.44
1189830,52.44
1191490,52.44
1193150,52.44
1194810,52.44
1196470,52.50
1198130,52.50
1199790,52.50
1201450,52.50
1203110,52.56
1204770,52.56
1206430,52.56
1208090,52.56
1209750,52.56
1211410,52.56
1213070,52.63
1214730,52.63
1216390,52.63
1218050,52.63
1219710,52.63
1221370,52.69
1223030,52.69
1224690,52.69
1226350,52.69
1228010,52.69
1229670,52.75
1231330,52.75
1232990,52.75
1234650,52.75
1236310,52.81
1237970,52.81
1239630,52.81
1241290,52.81
1242950,52.88
1244610,52.88
1246270,52.94
1247930,52.94
1249590,52.94
1251250,52.94
1252910,53.00
1254570,53.00
1256230,53.00
1257890,53.00
1259550,53.00
1261210,53.00
1262870,53.00
1264530,53.00
1266190,53.06
1267850,53.06
1269510,53.06
1271170,53.06
1272830,53.06
1274490,53.06
1276150,53.06
1277810,53.13
1279470,53.13
1281130,53.13
1282790,53.13
1284450,53.13
1286110,53.19
1287770,53.13
1289430,53.19
1291090,53.19
1292750,53.19
1294410,53.19
1296070,53.19
1297730,53.19
1299390,53.19
1301050,53.19
1302710,53.19
1304370,53.13
1306030,53.13
1307690,53.13
1309350,53.13
1311010,53.13
1312670,53.13
1314330,53.13
1315990,53.13
1317650,53.13
1319310,53.13
1320970,53.13
1322630,53.19
1324290,53.13
1325950,53.13
1327610,53.13
1329270,53.19
1330930,53.13
1332590,53.19
1334250,53.19
1335910,53.13
1337570,53.19
1339230,53.19
1340890,53.19
1342550,53.19
1344210,53.19
1345870,53.19
1347530,53.19
1349190,53.19
1350850,53.19
1352510,53.19
1354170,53.19
1355830,53.19
1357490,53.19
1359150,53.19
1360810,53.19
1362470,53.19
1364130,53.19
1365790,53.19
1367450,53.25
1369110,53.19
1370770,53.25
1372430,53.19
1374090,53.25
1375750,53.25
1377410,53.25
1379070,53.25
1380730,53.25
1382390,53.25
1384050,53.31
1385710,53.31
1387370,53.31
1389030,53.31
1390690,53.31
1392350,53.31
1394010,53.31
1395670,53.31
1397330,53.31
1398990,53.31
1400650,53.38
1402310,53.38
1403970,53.38
1405630,53.38
1407290,53.38
1408950,53.38
1410610,53.38
1412270,53.38
1413930,53.38
1415590,53.38
1417250,53.38
1418910,53.38
1420570,53.31
1422230,53.31
1423890,53.31
1425550,53.31
1427210,53.31
1428870,53.31
1430530,53.31
1432190,53.31
1433850,53.31
1435510,53.31
1437170,53.25
1438830,53.25
1440490,53.25
1442150,53.25
1443810,53.25
1445470,53.25
1447130,53.25
1448790,53.25
1450450,53.25
1452110,53.25
1453770,53.19
1455430,53.25
1457090,53.25
1458750,53.25
1460410,53.25
1462070,53.25
1463730,53.25
1465390,53.25
1467050,53.25
1468710,53.25
1470370,53.25
1472030,53.25
1473690,53.31
1475350,53.31
1477010,53.31
1478670,53.31
1480330,53.38
1481990,53.38
1483650,53.38
1485310,53.38
1486970,53.44
1488630,53.44
1490290,53.44
1491950,53.44
1493610,53.44
1495270,53.44
1496930,53.44
1498590,53.44
1500250,53.38
1501910,53.38
1503570,53.38
1505230,53.38
1506890,53.38
1508550,53.38
1510210,53.38
1511870,53.44
1513530,53.38
1515190,53.44
1516850,53.44
1518510,53.44
1520170,53.44
1521830,53.44
1523490,53.50
1525150,53.50
1526810,53.56
1528470,53.56
1530130,53.56
1531790,53.63
