5017,00
5517,1
6017,6
6517,10
7017,15
7517,19
8017,23
8517,26
9017,28
9517,31
10017,31
10517,32
11017,33
11517,34
12017,33
12517,33
13017,33
13517,34
14017,33
14517,34
15017,33
15517,34
16017,33
16517,34
17017,33
17517,33
18017,34
18517,34
19017,33
19517,33
